"USER","photos","end","start","days","seconds","years","between"
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2019-10-20,2008-09-21,4046,957082.546201232,11,2019-10-20 UTC--2008-09-21 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2019-03-03,2008-02-05,4044,956609.445585216,11,2019-03-03 UTC--2008-02-05 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-08-09,2008-07-16,4041,955899.794661191,11,2019-08-09 UTC--2008-07-16 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2016-07-30,2005-07-09,4039,955426.694045175,11,2016-07-30 UTC--2005-07-09 UTC
"fb4239453dcbf8a4cee621ca54b502ab",64,2017-07-16,2006-06-29,4035,954480.492813142,11,2017-07-16 UTC--2006-06-29 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2019-02-21,2008-02-05,4034,954243.942505133,11,2019-02-21 UTC--2008-02-05 UTC
"94a5132186cd544058424d88d5f6bcfd",75,2015-11-01,2004-10-17,4032,953770.841889117,11,2015-11-01 UTC--2004-10-17 UTC
"fb4239453dcbf8a4cee621ca54b502ab",64,2017-07-13,2006-06-29,4032,953770.841889117,11,2017-07-13 UTC--2006-06-29 UTC
"3f8f5ba0aa0f125cad27b443704db7fb",18,2018-08-05,2007-07-25,4029,953061.190965092,11,2018-08-05 UTC--2007-07-25 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2019-02-16,2008-02-05,4029,953061.190965092,11,2019-02-16 UTC--2008-02-05 UTC
"162921a1bb29348cac71dbb416707056",95,2019-08-25,2008-08-16,4026,952351.540041068,11,2019-08-25 UTC--2008-08-16 UTC
"3f8f5ba0aa0f125cad27b443704db7fb",18,2018-08-02,2007-07-25,4026,952351.540041068,11,2018-08-02 UTC--2007-07-25 UTC
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2019-09-29,2008-09-21,4025,952114.98973306,11,2019-09-29 UTC--2008-09-21 UTC
"fb4239453dcbf8a4cee621ca54b502ab",64,2017-07-06,2006-06-29,4025,952114.98973306,11,2017-07-06 UTC--2006-06-29 UTC
"3f8f5ba0aa0f125cad27b443704db7fb",18,2018-07-31,2007-07-25,4024,951878.439425051,11,2018-07-31 UTC--2007-07-25 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-07-20,2008-07-16,4021,951168.788501027,11,2019-07-20 UTC--2008-07-16 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2016-07-09,2005-07-09,4018,950459.137577002,11,2016-07-09 UTC--2005-07-09 UTC
"facfbd950052b75e010b79bc2e107c3e",128,2017-07-20,2006-07-24,4014,949512.936344969,11,2017-07-20 UTC--2006-07-24 UTC
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2019-09-14,2008-09-21,4010,948566.735112936,11,2019-09-14 UTC--2008-09-21 UTC
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2019-09-13,2008-09-21,4009,948330.184804928,11,2019-09-13 UTC--2008-09-21 UTC
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2019-09-12,2008-09-21,4008,948093.63449692,11,2019-09-12 UTC--2008-09-21 UTC
"25af361f185682a052212fb49130eb99",199,2019-08-18,2008-08-30,4005,947383.983572895,11,2019-08-18 UTC--2008-08-30 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2019-01-19,2008-02-05,4001,946437.782340862,11,2019-01-19 UTC--2008-02-05 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-06-30,2008-07-16,4001,946437.782340862,11,2019-06-30 UTC--2008-07-16 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-06-28,2008-07-16,3999,945964.681724846,11,2019-06-28 UTC--2008-07-16 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-06-19,2008-07-16,3990,943835.728952772,11,2019-06-19 UTC--2008-07-16 UTC
"828ab1042417dcf5d5ba947f40cc697f",26,2019-03-13,2008-04-10,3989,943599.178644764,11,2019-03-13 UTC--2008-04-10 UTC
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2019-08-17,2008-09-21,3982,941943.326488706,11,2019-08-17 UTC--2008-09-21 UTC
"162921a1bb29348cac71dbb416707056",95,2019-07-11,2008-08-16,3981,941706.776180698,11,2019-07-11 UTC--2008-08-16 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-12-05,2006-01-15,3977,940760.574948665,11,2016-12-05 UTC--2006-01-15 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-12-03,2006-01-15,3975,940287.474332649,11,2016-12-03 UTC--2006-01-15 UTC
"162921a1bb29348cac71dbb416707056",95,2019-07-05,2008-08-16,3975,940287.474332649,11,2019-07-05 UTC--2008-08-16 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2016-05-22,2005-07-09,3970,939104.722792608,11,2016-05-22 UTC--2005-07-09 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2019-06-04,2008-07-26,3965,937921.971252567,11,2019-06-04 UTC--2008-07-26 UTC
"162921a1bb29348cac71dbb416707056",95,2019-06-22,2008-08-16,3962,937212.320328542,11,2019-06-22 UTC--2008-08-16 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-11-13,2006-01-15,3955,935556.468172485,11,2016-11-13 UTC--2006-01-15 UTC
"162921a1bb29348cac71dbb416707056",95,2019-06-15,2008-08-16,3955,935556.468172485,11,2019-06-15 UTC--2008-08-16 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2019-10-16,2009-01-03,3938,931535.112936345,11,2019-10-16 UTC--2009-01-03 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-10-22,2006-01-15,3933,930352.361396304,11,2016-10-22 UTC--2006-01-15 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-10-13,2006-01-15,3924,928223.40862423,11,2016-10-13 UTC--2006-01-15 UTC
"68f95e52ed3868b9f51ddeae4d0bbc3f",70,2014-10-27,2004-01-31,3922,927750.308008214,11,2014-10-27 UTC--2004-01-31 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-09-29,2006-01-15,3910,924911.704312115,11,2016-09-29 UTC--2006-01-15 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2018-10-20,2008-02-05,3910,924911.704312115,11,2018-10-20 UTC--2008-02-05 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-09-26,2006-01-15,3907,924202.05338809,11,2016-09-26 UTC--2006-01-15 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-09-24,2006-01-15,3905,923728.952772074,11,2016-09-24 UTC--2006-01-15 UTC
"914222bd7c4aa4a77bda520574543d2c",9,2015-11-08,2005-03-13,3892,920653.798767967,11,2015-11-08 UTC--2005-03-13 UTC
"162921a1bb29348cac71dbb416707056",95,2019-04-04,2008-08-16,3883,918524.845995893,11,2019-04-04 UTC--2008-08-16 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-03-03,2008-07-16,3882,918288.295687885,11,2019-03-03 UTC--2008-07-16 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2018-09-09,2008-02-05,3869,915213.141683778,11,2018-09-09 UTC--2008-02-05 UTC
"3f8f5ba0aa0f125cad27b443704db7fb",18,2018-02-25,2007-07-25,3868,914976.59137577,11,2018-02-25 UTC--2007-07-25 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2019-02-17,2008-07-16,3868,914976.59137577,11,2019-02-17 UTC--2008-07-16 UTC
"e42322bc7e5c1d45afcd588c832096b4",15,2020-05-30,2009-10-31,3864,914030.390143737,11,2020-05-30 UTC--2009-10-31 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-08-01,2006-01-15,3851,910955.23613963,11,2016-08-01 UTC--2006-01-15 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2016-01-23,2005-07-09,3850,910718.685831622,11,2016-01-23 UTC--2005-07-09 UTC
"162921a1bb29348cac71dbb416707056",95,2019-02-24,2008-08-16,3844,909299.383983573,11,2019-02-24 UTC--2008-08-16 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2018-08-15,2008-02-05,3844,909299.383983573,11,2018-08-15 UTC--2008-02-05 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-10-03,2010-04-01,3838,907880.082135524,11,2020-10-03 UTC--2010-04-01 UTC
"914a8ddd3bdf0cf0785d8cc2d761e2fa",10,2016-08-31,2006-03-05,3832,906460.780287474,10,2016-08-31 UTC--2006-03-05 UTC
"f4da49df03098a021964e659e2304e89",15,2019-04-08,2008-10-19,3823,904331.8275154,10,2019-04-08 UTC--2008-10-19 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-10-16,2006-04-30,3822,904095.277207392,10,2016-10-16 UTC--2006-04-30 UTC
"162921a1bb29348cac71dbb416707056",95,2019-01-27,2008-08-16,3816,902675.975359343,10,2019-01-27 UTC--2008-08-16 UTC
"c9713e78be9e5efa8d96fb62de4be717",25,2015-11-02,2005-05-23,3815,902439.425051335,10,2015-11-02 UTC--2005-05-23 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2018-07-16,2008-02-05,3814,902202.874743326,10,2018-07-16 UTC--2008-02-05 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2018-07-12,2008-02-05,3810,901256.673511294,10,2018-07-12 UTC--2008-02-05 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-06-19,2006-01-15,3808,900783.572895277,10,2016-06-19 UTC--2006-01-15 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-09-01,2010-04-01,3806,900310.472279261,10,2020-09-01 UTC--2010-04-01 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2019-06-05,2009-01-03,3805,900073.921971253,10,2019-06-05 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2019-06-04,2009-01-03,3804,899837.371663244,10,2019-06-04 UTC--2009-01-03 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2015-12-02,2005-07-09,3798,898418.069815195,10,2015-12-02 UTC--2005-07-09 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-06-04,2006-01-15,3793,897235.318275154,10,2016-06-04 UTC--2006-01-15 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-05-21,2006-01-15,3779,893923.613963039,10,2016-05-21 UTC--2006-01-15 UTC
"c2a4a9050dd4f8a178baaa9c9b7d56fc",53,2015-07-14,2005-03-13,3775,892977.412731006,10,2015-07-14 UTC--2005-03-13 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-07-30,2010-04-01,3773,892504.31211499,10,2020-07-30 UTC--2010-04-01 UTC
"c2a4a9050dd4f8a178baaa9c9b7d56fc",53,2015-07-11,2005-03-13,3772,892267.761806982,10,2015-07-11 UTC--2005-03-13 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-11-16,2008-07-26,3765,890611.909650924,10,2018-11-16 UTC--2008-07-26 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2015-10-24,2005-07-09,3759,889192.607802875,10,2015-10-24 UTC--2005-07-09 UTC
"ec21f2d37a0049c3bdfcd236ac57a6b3",36,2018-12-26,2008-09-21,3748,886590.554414784,10,2018-12-26 UTC--2008-09-21 UTC
"36accb78215809429c977f6a5e470217",7,2018-10-01,2008-07-11,3734,883278.850102669,10,2018-10-01 UTC--2008-07-11 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-04-03,2006-01-15,3731,882569.199178645,10,2016-04-03 UTC--2006-01-15 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-07-10,2006-04-30,3724,880913.347022587,10,2016-07-10 UTC--2006-04-30 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-07-09,2006-04-30,3723,880676.796714579,10,2016-07-09 UTC--2006-04-30 UTC
"753155953699eaf212109ec998b4d168",126,2015-03-15,2005-01-04,3722,880440.246406571,10,2015-03-15 UTC--2005-01-04 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-07-08,2006-04-30,3722,880440.246406571,10,2016-07-08 UTC--2006-04-30 UTC
"753155953699eaf212109ec998b4d168",126,2015-03-14,2005-01-04,3721,880203.696098563,10,2015-03-14 UTC--2005-01-04 UTC
"162921a1bb29348cac71dbb416707056",95,2018-10-20,2008-08-16,3717,879257.49486653,10,2018-10-20 UTC--2008-08-16 UTC
"192b3985064b137890eb3737348fecc8",121,2016-06-27,2006-04-24,3717,879257.49486653,10,2016-06-27 UTC--2006-04-24 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-09-28,2008-07-26,3716,879020.944558522,10,2018-09-28 UTC--2008-07-26 UTC
"68f95e52ed3868b9f51ddeae4d0bbc3f",70,2014-03-20,2004-01-31,3701,875472.689938398,10,2014-03-20 UTC--2004-01-31 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-09-12,2008-07-26,3700,875236.13963039,10,2018-09-12 UTC--2008-07-26 UTC
"08a3ff6fea979ee3d8884ecbb59ae103",17,2020-06-20,2010-05-14,3690,872870.636550308,10,2020-06-20 UTC--2010-05-14 UTC
"162921a1bb29348cac71dbb416707056",95,2018-09-23,2008-08-16,3690,872870.636550308,10,2018-09-23 UTC--2008-08-16 UTC
"162921a1bb29348cac71dbb416707056",95,2018-09-22,2008-08-16,3689,872634.0862423,10,2018-09-22 UTC--2008-08-16 UTC
"753155953699eaf212109ec998b4d168",126,2015-01-31,2005-01-04,3679,870268.583162218,10,2015-01-31 UTC--2005-01-04 UTC
"6a70a1df7c24170ec70660981e9f2246",84,2019-10-27,2009-10-04,3675,869322.381930185,10,2019-10-27 UTC--2009-10-04 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2016-02-06,2006-01-15,3674,869085.831622177,10,2016-02-06 UTC--2006-01-15 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-08-10,2008-07-26,3667,867429.979466119,10,2018-08-10 UTC--2008-07-26 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-04-10,2010-04-01,3662,866247.227926078,10,2020-04-10 UTC--2010-04-01 UTC
"3f8f5ba0aa0f125cad27b443704db7fb",18,2017-08-02,2007-07-25,3661,866010.67761807,10,2017-08-02 UTC--2007-07-25 UTC
"8f616c2dedea10a0e370f573d2d66696",9,2020-10-27,2010-10-21,3659,865537.577002053,10,2020-10-27 UTC--2010-10-21 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-05-06,2006-04-30,3659,865537.577002053,10,2016-05-06 UTC--2006-04-30 UTC
"69a67508493de4030ea19d0aabc1b7f8",71,2020-07-28,2010-07-23,3658,865301.026694045,10,2020-07-28 UTC--2010-07-23 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-05-05,2006-04-30,3658,865301.026694045,10,2016-05-05 UTC--2006-04-30 UTC
"162921a1bb29348cac71dbb416707056",95,2018-08-15,2008-08-16,3651,863645.174537988,10,2018-08-15 UTC--2008-08-16 UTC
"e96b50998b9a4af145119ce55ce04c18",42,2014-09-05,2004-09-15,3642,861516.221765914,10,2014-09-05 UTC--2004-09-15 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-07-12,2008-07-26,3638,860570.020533881,10,2018-07-12 UTC--2008-07-26 UTC
"162921a1bb29348cac71dbb416707056",95,2018-07-26,2008-08-16,3631,858914.168377823,10,2018-07-26 UTC--2008-08-16 UTC
"69a67508493de4030ea19d0aabc1b7f8",71,2020-07-01,2010-07-23,3631,858914.168377823,10,2020-07-01 UTC--2010-07-23 UTC
"162921a1bb29348cac71dbb416707056",95,2018-07-25,2008-08-16,3630,858677.618069815,10,2018-07-25 UTC--2008-08-16 UTC
"0154244228addba5c5308ddf97976d94",99,2014-11-02,2004-11-26,3628,858204.517453799,10,2014-11-02 UTC--2004-11-26 UTC
"162921a1bb29348cac71dbb416707056",95,2018-07-16,2008-08-16,3621,856548.665297741,10,2018-07-16 UTC--2008-08-16 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2018-01-01,2008-02-05,3618,855839.014373717,10,2018-01-01 UTC--2008-02-05 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-03-26,2006-04-30,3618,855839.014373717,10,2016-03-26 UTC--2006-04-30 UTC
"162921a1bb29348cac71dbb416707056",95,2018-07-12,2008-08-16,3617,855602.464065708,10,2018-07-12 UTC--2008-08-16 UTC
"162921a1bb29348cac71dbb416707056",95,2018-07-11,2008-08-16,3616,855365.9137577,10,2018-07-11 UTC--2008-08-16 UTC
"c8516f221ffbefb809148bf09a7beace",938,2016-03-12,2006-04-30,3604,852527.310061602,10,2016-03-12 UTC--2006-04-30 UTC
"c2a4a9050dd4f8a178baaa9c9b7d56fc",53,2015-01-19,2005-03-13,3599,851344.558521561,10,2015-01-19 UTC--2005-03-13 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-05-30,2008-07-26,3595,850398.357289528,10,2018-05-30 UTC--2008-07-26 UTC
"e512bd134ac5f9257c55d7361e9fc902",20,2017-12-07,2008-02-05,3593,849925.256673511,10,2017-12-07 UTC--2008-02-05 UTC
"7b446afcbe0fc829d743d11e58a84257",7,2018-02-07,2008-04-12,3588,848742.50513347,10,2018-02-07 UTC--2008-04-12 UTC
"6e1de523d8c33da0f9a86f97439ed4df",118,2019-12-16,2010-02-21,3585,848032.854209446,10,2019-12-16 UTC--2010-02-21 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-01-22,2010-04-01,3583,847559.753593429,10,2020-01-22 UTC--2010-04-01 UTC
"9edfc1b7df37e7ac89da873ec06ad57f",134,2018-05-06,2008-07-16,3581,847086.652977413,10,2018-05-06 UTC--2008-07-16 UTC
"f4276ba3220c17b0dfa2ebe0bd632c84",4,2014-11-19,2005-02-01,3578,846377.002053388,10,2014-11-19 UTC--2005-02-01 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-10-20,2009-01-03,3577,846140.45174538,10,2018-10-20 UTC--2009-01-03 UTC
"f4276ba3220c17b0dfa2ebe0bd632c84",4,2014-11-16,2005-02-01,3575,845667.351129363,10,2014-11-16 UTC--2005-02-01 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-01-13,2010-04-01,3574,845430.800821355,10,2020-01-13 UTC--2010-04-01 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-10-14,2009-01-03,3571,844721.149897331,10,2018-10-14 UTC--2009-01-03 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2020-01-05,2010-04-01,3566,843538.398357289,10,2020-01-05 UTC--2010-04-01 UTC
"162921a1bb29348cac71dbb416707056",95,2018-05-20,2008-08-16,3564,843065.297741273,10,2018-05-20 UTC--2008-08-16 UTC
"69a67508493de4030ea19d0aabc1b7f8",71,2020-04-19,2010-07-23,3558,841645.995893224,10,2020-04-19 UTC--2010-07-23 UTC
"ffc4baffe9f3165fabc8beee8c7fc2b4",854,2018-04-15,2008-07-26,3550,839753.593429158,10,2018-04-15 UTC--2008-07-26 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-09-22,2009-01-03,3549,839517.04312115,10,2018-09-22 UTC--2009-01-03 UTC
"0306fe7aeae7d6656c4df778444aaa5c",8,2019-10-29,2010-02-14,3544,838334.291581109,10,2019-10-29 UTC--2010-02-14 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-09-15,2009-01-03,3542,837861.190965092,10,2018-09-15 UTC--2009-01-03 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-12-12,2010-04-01,3542,837861.190965092,10,2019-12-12 UTC--2010-04-01 UTC
"0306fe7aeae7d6656c4df778444aaa5c",8,2019-10-26,2010-02-14,3541,837624.640657084,10,2019-10-26 UTC--2010-02-14 UTC
"08a3ff6fea979ee3d8884ecbb59ae103",17,2020-01-22,2010-05-14,3540,837388.090349076,10,2020-01-22 UTC--2010-05-14 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-12-10,2010-04-01,3540,837388.090349076,10,2019-12-10 UTC--2010-04-01 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-12-08,2010-04-01,3538,836914.98973306,10,2019-12-08 UTC--2010-04-01 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-09-08,2009-01-03,3535,836205.338809035,10,2018-09-08 UTC--2009-01-03 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-12-05,2010-04-01,3535,836205.338809035,10,2019-12-05 UTC--2010-04-01 UTC
"08a3ff6fea979ee3d8884ecbb59ae103",17,2020-01-15,2010-05-14,3533,835732.238193018,10,2020-01-15 UTC--2010-05-14 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2017-10-07,2008-02-05,3532,835495.68788501,10,2017-10-07 UTC--2008-02-05 UTC
"c9713e78be9e5efa8d96fb62de4be717",25,2015-01-18,2005-05-23,3527,834312.936344969,10,2015-01-18 UTC--2005-05-23 UTC
"8f616c2dedea10a0e370f573d2d66696",9,2020-06-15,2010-10-21,3525,833839.835728953,10,2020-06-15 UTC--2010-10-21 UTC
"3aa6f041f2c2f81d4a8e9d4245f79832",7,2018-02-20,2008-06-28,3524,833603.285420945,10,2018-02-20 UTC--2008-06-28 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-08-28,2009-01-03,3524,833603.285420945,10,2018-08-28 UTC--2009-01-03 UTC
"3aa6f041f2c2f81d4a8e9d4245f79832",7,2018-02-19,2008-06-28,3523,833366.735112936,10,2018-02-19 UTC--2008-06-28 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-08-27,2009-01-03,3523,833366.735112936,10,2018-08-27 UTC--2009-01-03 UTC
"36accb78215809429c977f6a5e470217",7,2018-02-27,2008-07-11,3518,832183.983572895,10,2018-02-27 UTC--2008-07-11 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-08-21,2009-01-03,3517,831947.433264887,10,2018-08-21 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-08-20,2009-01-03,3516,831710.882956879,10,2018-08-20 UTC--2009-01-03 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-11-12,2010-04-01,3512,830764.681724846,10,2019-11-12 UTC--2010-04-01 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-08-12,2009-01-03,3508,829818.480492813,10,2018-08-12 UTC--2009-01-03 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-11-04,2010-04-01,3504,828872.27926078,10,2019-11-04 UTC--2010-04-01 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-29,2009-01-03,3494,826506.776180698,10,2018-07-29 UTC--2009-01-03 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2015-08-09,2006-01-15,3493,826270.22587269,10,2015-08-09 UTC--2006-01-15 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-23,2009-01-03,3488,825087.474332649,10,2018-07-23 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-20,2009-01-03,3485,824377.823408624,10,2018-07-20 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-19,2009-01-03,3484,824141.273100616,10,2018-07-19 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-18,2009-01-03,3483,823904.722792608,10,2018-07-18 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-17,2009-01-03,3482,823668.1724846,10,2018-07-17 UTC--2009-01-03 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-07-13,2009-01-03,3478,822721.971252567,10,2018-07-13 UTC--2009-01-03 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2019-09-29,2010-04-01,3468,820356.468172485,9,2019-09-29 UTC--2010-04-01 UTC
"c8516f221ffbefb809148bf09a7beace",938,2015-10-26,2006-04-30,3466,819883.367556468,9,2015-10-26 UTC--2006-04-30 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2018-06-30,2009-01-03,3465,819646.81724846,9,2018-06-30 UTC--2009-01-03 UTC
"c8516f221ffbefb809148bf09a7beace",938,2015-10-25,2006-04-30,3465,819646.81724846,9,2015-10-25 UTC--2006-04-30 UTC
"c8516f221ffbefb809148bf09a7beace",938,2015-10-24,2006-04-30,3464,819410.266940452,9,2015-10-24 UTC--2006-04-30 UTC
"c8516f221ffbefb809148bf09a7beace",938,2015-10-23,2006-04-30,3463,819173.716632443,9,2015-10-23 UTC--2006-04-30 UTC
"c8516f221ffbefb809148bf09a7beace",938,2015-10-22,2006-04-30,3462,818937.166324435,9,2015-10-22 UTC--2006-04-30 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2017-07-23,2008-02-05,3456,817517.864476386,9,2017-07-23 UTC--2008-02-05 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2017-07-04,2008-02-05,3437,813023.40862423,9,2017-07-04 UTC--2008-02-05 UTC
"750a1781b9846e685ab589aee6107f6d",19,2020-05-21,2010-12-26,3434,812313.757700205,9,2020-05-21 UTC--2010-12-26 UTC
"752dd22e76e649aa88b40de97c6f23b8",17,2018-10-07,2009-05-13,3434,812313.757700205,9,2018-10-07 UTC--2009-05-13 UTC
"6e1de523d8c33da0f9a86f97439ed4df",118,2019-06-29,2010-02-21,3415,807819.301848049,9,2019-06-29 UTC--2010-02-21 UTC
"52b2a0e4cbd149be9e25ebbe9be17ab4",105,2017-06-03,2008-02-05,3406,805690.349075975,9,2017-06-03 UTC--2008-02-05 UTC
"aa6d5001e8c1647cf22d873986f5f068",7,2020-05-27,2011-02-02,3402,804744.147843943,9,2020-05-27 UTC--2011-02-02 UTC
"aa6d5001e8c1647cf22d873986f5f068",7,2020-05-26,2011-02-02,3401,804507.597535934,9,2020-05-26 UTC--2011-02-02 UTC
"36accb78215809429c977f6a5e470217",7,2017-10-30,2008-07-11,3398,803797.94661191,9,2017-10-30 UTC--2008-07-11 UTC
"192b3985064b137890eb3737348fecc8",121,2015-08-10,2006-04-24,3395,803088.295687885,9,2015-08-10 UTC--2006-04-24 UTC
"e42322bc7e5c1d45afcd588c832096b4",15,2019-02-13,2009-10-31,3392,802378.64476386,9,2019-02-13 UTC--2009-10-31 UTC
"6a70a1df7c24170ec70660981e9f2246",84,2019-01-13,2009-10-04,3388,801432.443531828,9,2019-01-13 UTC--2009-10-04 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2014-10-18,2005-07-09,3388,801432.443531828,9,2014-10-18 UTC--2005-07-09 UTC
"e42322bc7e5c1d45afcd588c832096b4",15,2019-02-06,2009-10-31,3385,800722.792607803,9,2019-02-06 UTC--2009-10-31 UTC
"14db519757d813c2da0c8e24fc2dbca0",320,2015-04-19,2006-01-15,3381,799776.59137577,9,2015-04-19 UTC--2006-01-15 UTC
"8c3483af2a100302e4cd5d0f0b1119a4",42,2017-03-14,2007-12-16,3376,798593.839835729,9,2017-03-14 UTC--2007-12-16 UTC
"e42322bc7e5c1d45afcd588c832096b4",15,2019-01-26,2009-10-31,3374,798120.739219713,9,2019-01-26 UTC--2009-10-31 UTC
"36accb78215809429c977f6a5e470217",7,2017-10-05,2008-07-11,3373,797884.188911704,9,2017-10-05 UTC--2008-07-11 UTC
"68f95e52ed3868b9f51ddeae4d0bbc3f",70,2013-04-25,2004-01-31,3372,797647.638603696,9,2013-04-25 UTC--2004-01-31 UTC
"e42322bc7e5c1d45afcd588c832096b4",15,2019-01-19,2009-10-31,3367,796464.887063655,9,2019-01-19 UTC--2009-10-31 UTC
"914222bd7c4aa4a77bda520574543d2c",9,2014-05-30,2005-03-13,3365,795991.786447639,9,2014-05-30 UTC--2005-03-13 UTC
